Order_ID,Date,Product_Name,Category,Price,Cost_Price,Quantity,Customer_ID,Payment_Mode,Discount,Revenue,Profit
1276,2025-12-20,Wallet,Accessories,314,215.21,4,1045,Card,20,1256,395.16
1277,2025-11-18,Belt,Accessories,945,520.98,3,1116,Cash,20,2835,1272.06
1278,2025-12-16,Shirt,Topwear,968,556.97,4,1027,Card,0,3872,1644.12
1279,2025-06-10,Lower,Bottomwear,493,284.45,2,1179,Cash,10,986,417.1
1280,2025-07-29,Shirt,Topwear,1064,787.24,4,1056,Card,0,4256,1107.04
1281,2025-05-04,Belt,Accessories,238,168.22,4,1080,UPI,0,952,279.12
1282,2026-01-23,Cap,Accessories,433,322.96,3,1119,Card,0,1299,330.12
1283,2026-02-12,Undergarments,Innerwear,835,621.56,4,1132,UPI,15,3340,853.76
1284,2025-06-10,Lower,Bottomwear,365,273.58,4,1092,UPI,0,1460,365.68
1285,2025-12-18,Undergarments,Innerwear,462,334.14,1,1111,UPI,0,462,127.86
1286,2025-05-16,Cap,Accessories,334,232.77,3,1127,Card,20,1002,303.69
1287,2026-02-23,T-shirt,Topwear,821,552.04,4,1067,Cash,20,3284,1075.84
1288,2026-03-29,Kurta,Ethnic,2391,1386.18,1,1101,Card,5,2391,1004.82
1289,2025-09-14,Lower,Bottomwear,953,613.04,3,1195,Card,10,2859,1019.88
1290,2026-04-10,Lower,Bottomwear,494,280.31,3,1028,UPI,5,1482,641.07
1291,2025-05-10,Undergarments,Innerwear,720,497.45,4,1051,UPI,10,2880,890.2
1292,2026-03-30,Kurta,Ethnic,2401,1456.83,2,1150,Card,5,4802,1888.34
1293,2025-07-04,Wallet,Accessories,361,198.14,4,1091,Card,10,1444,651.44
1294,2026-02-17,T-shirt,Topwear,837,491.45,3,1159,UPI,10,2511,1036.65
1295,2025-09-13,Cap,Accessories,802,487.8,4,1113,UPI,20,3208,1256.8
1296,2026-03-06,Lower,Bottomwear,1179,754.89,2,1065,UPI,15,2358,848.22
1297,2025-10-05,Shirt,Topwear,1256,781.65,4,1044,Card,20,5024,1897.4
1298,2025-07-13,Lower,Bottomwear,1132,712.85,4,1019,Cash,20,4528,1676.6
1299,2025-05-24,Cap,Accessories,205,105.37,2,1030,Card,20,410,199.26
1300,2025-05-14,Belt,Accessories,671,339.11,4,1078,Cash,5,2684,1327.56
1301,2026-04-09,Kurta,Ethnic,2374,1325.27,1,1181,Card,15,2374,1048.73
1302,2025-05-06,Undergarments,Innerwear,444,256.61,1,1148,UPI,10,444,187.39
1303,2025-10-27,Lower,Bottomwear,1020,676.14,2,1127,Card,15,2040,687.72
1304,2026-04-07,Kurta,Ethnic,801,537.4,2,1052,UPI,10,1602,527.2
1305,2025-07-31,Cap,Accessories,519,276.45,2,1029,Cash,0,1038,485.1
1306,2025-04-17,Undergarments,Innerwear,729,379.92,3,1030,UPI,0,2187,1047.24
1307,2026-01-12,Belt,Accessories,863,635.94,1,1021,Cash,15,863,227.06
1308,2025-08-29,Shirt,Topwear,1126,750.43,2,1102,Card,20,2252,751.14
1309,2026-02-04,Undergarments,Innerwear,648,462.16,1,1079,Card,5,648,185.84
1310,2025-10-12,T-shirt,Topwear,991,616.22,3,1070,Card,20,2973,1124.34
1311,2025-12-19,Lower,Bottomwear,1187,774.25,3,1152,Cash,15,3561,1238.25
1312,2026-01-23,T-shirt,Topwear,321,172.62,3,1021,Card,15,963,445.14
1313,2025-08-18,Belt,Accessories,222,145.28,1,1093,UPI,20,222,76.72
1314,2025-12-16,Lower,Bottomwear,791,439.75,2,1041,Cash,0,1582,702.5
1315,2026-03-02,Lower,Bottomwear,882,500.23,1,1131,Card,20,882,381.77
1316,2026-02-13,Wallet,Accessories,302,180.02,4,1132,Card,20,1208,487.92
1317,2025-09-20,Undergarments,Innerwear,836,419.63,4,1124,Card,10,3344,1665.48
1318,2025-07-31,Wallet,Accessories,828,442.09,4,1194,UPI,0,3312,1543.64
1319,2025-12-27,Shirt,Topwear,1532,1083.28,4,1122,UPI,0,6128,1794.88
1320,2025-08-29,Cap,Accessories,427,278.34,4,1085,UPI,20,1708,594.64
1321,2026-04-01,Kurta,Ethnic,2490,1582.11,2,1197,Cash,0,4980,1815.78
1322,2025-09-09,Shirt,Topwear,920,605.1,4,1141,Card,5,3680,1259.6
1323,2025-08-24,Shirt,Topwear,822,472.64,2,1155,Card,15,1644,698.72
1324,2026-04-05,Undergarments,Innerwear,716,422.66,3,1132,Cash,20,2148,880.02
1325,2025-08-17,Cap,Accessories,338,238.49,4,1097,Card,20,1352,398.04
1326,2026-03-30,Kurta,Ethnic,875,592.71,1,1020,Cash,20,875,282.29
1327,2025-09-08,Shirt,Topwear,1613,1051.83,2,1076,Card,0,3226,1122.34
1328,2026-04-08,Lower,Bottomwear,1187,600.81,1,1090,Card,10,1187,586.19
1329,2025-06-03,Belt,Accessories,415,244.1,1,1111,UPI,10,415,170.9
1330,2025-05-23,T-shirt,Topwear,800,420.75,2,1163,Card,20,1600,758.5
1331,2025-09-16,T-shirt,Topwear,446,314.3,1,1023,UPI,0,446,131.7
1332,2025-07-01,Lower,Bottomwear,875,639.76,3,1103,Card,20,2625,705.72
1333,2025-12-05,Shirt,Topwear,923,661.77,2,1169,UPI,10,1846,522.46
1334,2025-12-25,Undergarments,Innerwear,600,374.32,1,1036,Cash,0,600,225.68
1335,2025-09-17,Lower,Bottomwear,857,579.22,2,1071,Cash,15,1714,555.56
1336,2026-03-01,Kurta,Ethnic,2153,1289.78,2,1121,Cash,15,4306,1726.44
1337,2025-12-23,Shirt,Topwear,1298,670.74,4,1160,Cash,20,5192,2509.04
1338,2026-03-23,Shirt,Topwear,1390,1015.54,4,1104,Cash,0,5560,1497.84
1339,2026-04-01,Kurta,Ethnic,1444,734.41,1,1094,UPI,5,1444,709.59
1340,2026-01-18,Wallet,Accessories,292,187.81,3,1150,UPI,0,876,312.57
1341,2025-05-06,Undergarments,Innerwear,767,412.61,1,1103,UPI,15,767,354.39
1342,2026-03-29,Kurta,Ethnic,1206,659.05,1,1151,UPI,0,1206,546.95
1343,2025-07-16,T-shirt,Topwear,960,627.07,3,1025,Cash,0,2880,998.79
1344,2025-08-29,Belt,Accessories,804,546.73,1,1074,UPI,20,804,257.27
1345,2025-11-01,Belt,Accessories,560,380.59,2,1145,Cash,20,1120,358.82
1346,2025-12-16,Undergarments,Innerwear,997,734.15,1,1101,Card,10,997,262.85
1347,2026-03-24,Kurta,Ethnic,992,688.53,2,1039,Card,10,1984,606.94
1348,2026-03-01,Kurta,Ethnic,1838,940.89,3,1096,UPI,20,5514,2691.33
1349,2026-01-31,T-shirt,Topwear,509,342.05,4,1008,Card,0,2036,667.8
1350,2026-04-12,Kurta,Ethnic,2283,1532.95,4,1131,Cash,10,9132,3000.2
1351,2026-02-14,Kurta,Ethnic,2363,1247.97,2,1175,Card,5,4726,2230.06
1352,2025-07-10,Shirt,Topwear,1380,763.4,3,1006,Cash,15,4140,1849.8
1353,2026-04-03,Cap,Accessories,767,547.12,4,1029,Cash,15,3068,879.52
1354,2026-02-17,Kurta,Ethnic,2375,1314.23,2,1130,Cash,20,4750,2121.54
1355,2026-04-12,Lower,Bottomwear,773,468.23,3,1164,Card,10,2319,914.31
1356,2025-09-01,Cap,Accessories,807,437.3,4,1183,Cash,20,3228,1478.8
1357,2026-03-20,Kurta,Ethnic,1736,893.69,4,1077,Cash,20,6944,3369.24
1358,2025-07-27,Undergarments,Innerwear,977,606.96,1,1085,UPI,0,977,370.04
1359,2025-05-26,Cap,Accessories,472,342.54,3,1130,UPI,5,1416,388.38
1360,2025-07-30,Shirt,Topwear,1176,622.44,4,1136,Card,15,4704,2214.24
1361,2026-03-11,Shirt,Topwear,1193,704.41,1,1199,Card,20,1193,488.59
1362,2026-02-02,Wallet,Accessories,297,195.27,3,1069,UPI,5,891,305.19
1363,2025-08-14,Shirt,Topwear,1531,1142.97,4,1111,Card,15,6124,1552.12
1364,2025-11-12,Belt,Accessories,218,140.51,4,1075,UPI,5,872,309.96
1365,2026-03-01,Wallet,Accessories,941,495.74,4,1036,Cash,20,3764,1781.04
1366,2025-08-13,Lower,Bottomwear,704,378.11,3,1127,Cash,15,2112,977.67
1367,2025-10-03,Belt,Accessories,838,452.86,3,1137,Card,5,2514,1155.42
1368,2026-03-27,Wallet,Accessories,969,528.31,2,1139,Card,5,1938,881.38
1369,2025-06-17,Wallet,Accessories,920,526.82,1,1048,Card,10,920,393.18
1370,2025-05-08,Shirt,Topwear,1051,571.9,1,1035,Card,5,1051,479.1
1371,2026-03-08,Kurta,Ethnic,2094,1158.77,2,1072,Cash,20,4188,1870.46
1372,2026-01-13,Shirt,Topwear,729,463.46,4,1017,Cash,20,2916,1062.16
1373,2025-11-28,Wallet,Accessories,731,476.79,1,1027,Cash,0,731,254.21
1374,2025-07-03,T-shirt,Topwear,1007,568.46,2,1138,Card,5,2014,877.08
1375,2026-02-24,Belt,Accessories,508,337.36,4,1017,Cash,10,2032,682.56
1376,2025-04-16,T-shirt,Topwear,815,482.28,1,1136,Card,20,815,332.72
1377,2025-12-29,Undergarments,Innerwear,973,614.93,2,1128,Cash,20,1946,716.14
1378,2025-12-31,Belt,Accessories,440,231.75,2,1099,UPI,0,880,416.5
1379,2025-07-02,Undergarments,Innerwear,226,159.62,4,1083,UPI,15,904,265.52
1380,2026-02-20,Kurta,Ethnic,1164,844.9,1,1042,Cash,20,1164,319.1
1381,2025-11-20,Belt,Accessories,287,179.3,4,1072,Card,5,1148,430.8
1382,2026-03-06,Lower,Bottomwear,874,608.23,2,1040,Cash,20,1748,531.54
1383,2025-06-20,T-shirt,Topwear,320,177.8,1,1070,UPI,15,320,142.2
1384,2026-03-26,Kurta,Ethnic,858,557.59,3,1170,Cash,0,2574,901.23
1385,2025-05-25,Belt,Accessories,534,398.13,4,1074,Card,0,2136,543.48
1386,2026-03-18,Kurta,Ethnic,2322,1495.04,4,1146,Card,15,9288,3307.84
1387,2025-04-15,Lower,Bottomwear,589,404.95,1,1101,UPI,5,589,184.05
1388,2025-08-07,T-shirt,Topwear,631,434.24,3,1046,Card,10,1893,590.28
1389,2026-02-15,Kurta,Ethnic,1221,696.58,1,1084,Cash,0,1221,524.42
1390,2025-11-04,Cap,Accessories,642,450.22,3,1166,Cash,20,1926,575.34
1391,2026-02-08,Lower,Bottomwear,715,381.08,3,1064,Card,15,2145,1001.76
1392,2025-11-03,Cap,Accessories,756,402.61,2,1196,Cash,15,1512,706.78
1393,2025-11-21,T-shirt,Topwear,389,213.41,1,1191,Card,5,389,175.59
1394,2025-11-25,Wallet,Accessories,364,230.35,3,1106,UPI,0,1092,400.95
1395,2026-04-12,Kurta,Ethnic,1893,1043.13,3,1106,UPI,20,5679,2549.61
1396,2025-10-15,Lower,Bottomwear,467,251.1,1,1129,Cash,10,467,215.9
1397,2025-06-22,Lower,Bottomwear,661,383.08,1,1118,Card,15,661,277.92
1398,2025-08-05,Belt,Accessories,668,350.01,2,1160,Cash,0,1336,635.98
1399,2025-09-27,Cap,Accessories,931,665.6,2,1015,UPI,10,1862,530.8
1400,2026-01-15,T-shirt,Topwear,1020,744.28,1,1190,Cash,20,1020,275.72
1401,2025-05-15,Belt,Accessories,219,137.31,2,1009,Cash,0,438,163.38
1402,2025-05-01,Cap,Accessories,992,527.66,4,1013,UPI,15,3968,1857.36
1403,2026-02-24,Kurta,Ethnic,1454,1049.31,4,1099,Card,0,5816,1618.76
1404,2025-06-01,Lower,Bottomwear,1033,545.74,4,1060,Card,15,4132,1949.04
1405,2026-01-11,Undergarments,Innerwear,359,245.65,3,1101,Cash,10,1077,340.05
1406,2025-12-20,Belt,Accessories,429,299.99,1,1043,Card,10,429,129.01
1407,2025-06-22,Wallet,Accessories,386,276.25,3,1145,UPI,15,1158,329.25
1408,2025-08-27,Cap,Accessories,955,659.95,1,1029,Card,5,955,295.05
1409,2025-11-26,Wallet,Accessories,449,240.48,1,1187,Cash,20,449,208.52
1410,2026-03-15,Wallet,Accessories,984,640.26,4,1176,Cash,5,3936,1374.96
1411,2025-04-22,Cap,Accessories,783,560.42,1,1069,Cash,15,783,222.58
1412,2026-02-26,Kurta,Ethnic,1114,731.14,2,1069,Cash,15,2228,765.72
1413,2025-06-22,T-shirt,Topwear,482,267.26,4,1118,Cash,10,1928,858.96
1414,2026-02-15,Belt,Accessories,768,460.48,1,1198,Cash,15,768,307.52
1415,2026-03-04,Kurta,Ethnic,1633,934.35,1,1016,Cash,5,1633,698.65
1416,2026-04-09,Shirt,Topwear,1499,902.01,1,1195,Card,0,1499,596.99
1417,2025-10-18,Lower,Bottomwear,389,277.62,3,1039,Cash,5,1167,334.14
1418,2026-02-08,Belt,Accessories,647,387.9,1,1027,Cash,15,647,259.1
1419,2026-03-17,T-shirt,Topwear,485,341.94,4,1128,Cash,5,1940,572.24
1420,2025-07-05,Belt,Accessories,539,345.61,2,1137,Cash,15,1078,386.78
1421,2025-09-27,Cap,Accessories,488,304.02,3,1083,Cash,0,1464,551.94
1422,2025-09-10,Belt,Accessories,639,328.48,2,1068,Card,0,1278,621.04
1423,2025-05-09,Lower,Bottomwear,835,494.52,4,1133,Cash,15,3340,1361.92
1424,2025-10-08,Wallet,Accessories,974,492.83,4,1071,Cash,20,3896,1924.68
1425,2025-07-27,Undergarments,Innerwear,737,492.57,2,1147,Cash,15,1474,488.86
1426,2026-03-16,Kurta,Ethnic,2067,1322.4,4,1194,UPI,0,8268,2978.4
1427,2025-12-17,Wallet,Accessories,393,199.19,3,1002,Cash,0,1179,581.43
1428,2025-09-26,Undergarments,Innerwear,870,515.69,1,1021,Card,15,870,354.31
1429,2025-12-19,Belt,Accessories,565,397.17,1,1107,Card,0,565,167.83
1430,2025-06-03,Wallet,Accessories,506,277.71,3,1014,Cash,20,1518,684.87
1431,2025-06-01,Lower,Bottomwear,489,283.99,3,1016,Card,10,1467,615.03
1432,2026-01-29,Cap,Accessories,733,369.5,4,1138,Card,15,2932,1454.0
1433,2026-01-27,Wallet,Accessories,558,384.07,2,1119,Cash,10,1116,347.86
1434,2026-03-15,Kurta,Ethnic,1735,1294.78,3,1130,Cash,10,5205,1320.66
1435,2026-03-01,Kurta,Ethnic,957,634.25,3,1040,Cash,5,2871,968.25
1436,2025-08-22,Shirt,Topwear,1663,1195.34,1,1083,Cash,10,1663,467.66
1437,2026-01-02,Cap,Accessories,493,282.2,3,1183,Card,0,1479,632.4
1438,2026-01-02,Undergarments,Innerwear,970,518.02,3,1156,Cash,5,2910,1355.94
1439,2026-02-20,Shirt,Topwear,1650,1132.85,3,1141,Card,5,4950,1551.45
1440,2025-07-26,Undergarments,Innerwear,642,457.94,4,1108,UPI,20,2568,736.24
1441,2026-01-20,Belt,Accessories,328,179.57,3,1017,UPI,5,984,445.29
1442,2025-10-06,Lower,Bottomwear,970,704.74,1,1154,Card,10,970,265.26
1443,2025-12-24,Undergarments,Innerwear,616,402.41,1,1099,Cash,20,616,213.59
1444,2026-03-28,Lower,Bottomwear,819,586.23,1,1188,Cash,10,819,232.77
1445,2026-03-03,Wallet,Accessories,408,276.96,1,1109,UPI,15,408,131.04
1446,2025-07-21,T-shirt,Topwear,886,659.81,1,1134,UPI,5,886,226.19
1447,2025-07-01,Cap,Accessories,443,303.1,1,1150,UPI,5,443,139.9
1448,2025-11-23,Cap,Accessories,441,261.77,2,1134,UPI,5,882,358.46
1449,2025-11-18,Undergarments,Innerwear,227,136.5,3,1172,Cash,5,681,271.5
1450,2025-07-14,Undergarments,Innerwear,328,209.44,4,1001,UPI,20,1312,474.24
1451,2025-06-09,Undergarments,Innerwear,662,448.48,2,1044,Cash,10,1324,427.04
1452,2025-06-30,Shirt,Topwear,693,503.38,1,1085,Card,0,693,189.62
1453,2025-09-16,Lower,Bottomwear,433,297.08,2,1070,Card,20,866,271.84
1454,2026-01-28,T-shirt,Topwear,1110,792.53,3,1127,UPI,0,3330,952.41
1455,2025-04-24,Lower,Bottomwear,619,402.7,3,1152,UPI,5,1857,648.9
1456,2025-11-07,Shirt,Topwear,1398,937.79,1,1052,Cash,5,1398,460.21
1457,2025-12-15,Lower,Bottomwear,920,596.06,1,1037,UPI,5,920,323.94
1458,2025-12-02,Cap,Accessories,320,231.71,2,1177,Cash,0,640,176.58
1459,2025-09-24,Shirt,Topwear,939,674.75,3,1192,Card,15,2817,792.75
1460,2025-12-25,Shirt,Topwear,927,692.28,4,1176,Cash,15,3708,938.88
1461,2026-02-26,Lower,Bottomwear,730,464.13,1,1196,Card,5,730,265.87
1462,2025-09-20,Undergarments,Innerwear,429,265.92,3,1196,UPI,15,1287,489.24
1463,2025-07-30,Wallet,Accessories,420,237.13,2,1034,Cash,10,840,365.74
1464,2026-01-09,Cap,Accessories,857,461.7,2,1181,Cash,0,1714,790.6
1465,2025-04-17,Undergarments,Innerwear,598,348.37,1,1159,Card,15,598,249.63
1466,2026-03-12,Kurta,Ethnic,1235,740.32,1,1054,UPI,10,1235,494.68
1467,2026-03-13,Belt,Accessories,476,244.19,4,1196,Cash,5,1904,927.24
1468,2025-09-27,Cap,Accessories,299,158.76,1,1062,UPI,5,299,140.24
1469,2025-06-20,T-shirt,Topwear,836,513.58,3,1043,Card,20,2508,967.26
1470,2026-02-12,T-shirt,Topwear,307,185.33,3,1184,UPI,10,921,365.01
1471,2026-01-23,Undergarments,Innerwear,295,149.54,4,1032,Cash,10,1180,581.84
1472,2026-03-05,Lower,Bottomwear,446,329.93,3,1198,UPI,5,1338,348.21
1473,2025-08-29,Belt,Accessories,672,436.39,2,1022,Card,10,1344,471.22
1474,2026-03-30,Kurta,Ethnic,2027,1404.21,4,1050,Card,10,8108,2491.16
1475,2025-10-30,Wallet,Accessories,514,336.32,2,1073,UPI,15,1028,355.36
1476,2026-04-03,T-shirt,Topwear,996,724.23,2,1061,Cash,10,1992,543.54
1477,2025-08-10,Shirt,Topwear,1227,731.65,2,1003,Card,10,2454,990.7
1478,2026-04-11,Cap,Accessories,746,500.78,4,1132,Cash,15,2984,980.88
1479,2026-03-22,Undergarments,Innerwear,341,227.17,2,1040,UPI,0,682,227.66
1480,2026-01-25,Cap,Accessories,304,185.35,2,1053,Card,5,608,237.3
1481,2026-01-08,Cap,Accessories,667,426.94,2,1013,Cash,10,1334,480.12
1482,2025-08-26,Belt,Accessories,388,208.95,4,1047,UPI,15,1552,716.2
1483,2025-07-24,Cap,Accessories,222,131.74,1,1196,Card,20,222,90.26
1484,2025-10-24,Shirt,Topwear,1160,743.47,2,1053,Cash,15,2320,833.06
1485,2025-10-02,Wallet,Accessories,751,445.03,2,1162,Card,15,1502,611.94
1486,2025-06-03,Belt,Accessories,363,211.67,1,1141,Cash,5,363,151.33
1487,2026-03-29,Shirt,Topwear,687,432.1,1,1188,UPI,5,687,254.9
1488,2025-06-28,Belt,Accessories,424,246.87,2,1191,Cash,0,848,354.26
1489,2026-02-06,Wallet,Accessories,299,183.52,1,1070,Card,10,299,115.48
1490,2025-09-15,Shirt,Topwear,1589,1069.54,2,1108,UPI,5,3178,1038.92
1491,2026-02-21,Lower,Bottomwear,627,449.89,3,1184,Cash,5,1881,531.33
1492,2026-03-22,Wallet,Accessories,872,499.4,1,1040,Card,15,872,372.6
1493,2025-04-14,Belt,Accessories,378,234.15,1,1147,Cash,5,378,143.85
1494,2025-09-13,Undergarments,Innerwear,742,504.18,3,1018,Cash,20,2226,713.46
1495,2025-11-05,Undergarments,Innerwear,842,572.28,1,1178,Card,10,842,269.72
1496,2025-06-21,Lower,Bottomwear,1021,525.02,3,1154,Card,0,3063,1487.94
1497,2025-05-07,Wallet,Accessories,683,442.42,2,1154,Cash,10,1366,481.16
1498,2026-01-08,Wallet,Accessories,219,148.38,3,1148,Card,15,657,211.86
1499,2025-07-12,Belt,Accessories,548,377.63,1,1161,Card,5,548,170.37
1500,2025-09-09,Shirt,Topwear,706,504.35,4,1127,Cash,5,2824,806.6
1501,2025-08-07,T-shirt,Topwear,689,421.85,2,1069,UPI,15,1378,534.3
1502,2026-02-21,Kurta,Ethnic,2158,1391.22,1,1126,Card,0,2158,766.78
1503,2025-12-20,Shirt,Topwear,1732,954.99,4,1177,Card,0,6928,3108.04
1504,2025-06-08,Undergarments,Innerwear,963,566.96,1,1020,Card,0,963,396.04
1505,2025-09-07,T-shirt,Topwear,969,585.98,1,1133,UPI,0,969,383.02
1506,2025-08-14,Shirt,Topwear,1650,894.64,4,1000,UPI,0,6600,3021.44
1507,2025-12-22,Cap,Accessories,270,143.35,2,1171,UPI,15,540,253.3
1508,2025-06-05,Undergarments,Innerwear,712,486.99,2,1108,Card,0,1424,450.02
1509,2025-05-09,Lower,Bottomwear,713,475.38,4,1015,Cash,10,2852,950.48
1510,2025-11-09,Cap,Accessories,810,544.11,2,1119,Cash,0,1620,531.78
1511,2026-01-23,Undergarments,Innerwear,808,518.91,4,1025,UPI,20,3232,1156.36
1512,2026-02-16,Kurta,Ethnic,1940,1436.54,1,1125,Card,10,1940,503.46
1513,2025-12-31,Lower,Bottomwear,570,325.74,4,1051,UPI,10,2280,977.04
1514,2025-09-01,Wallet,Accessories,992,714.41,3,1124,UPI,0,2976,832.77
1515,2026-04-04,Kurta,Ethnic,2347,1177.29,3,1186,Card,10,7041,3509.13
1516,2025-12-15,Lower,Bottomwear,993,618.49,3,1114,UPI,20,2979,1123.53
1517,2026-03-17,Kurta,Ethnic,2317,1226.78,4,1028,UPI,5,9268,4360.88
1518,2025-06-29,Wallet,Accessories,887,581.8,2,1123,Cash,5,1774,610.4
1519,2025-12-07,Cap,Accessories,452,301.4,4,1088,UPI,10,1808,602.4
1520,2026-01-29,Lower,Bottomwear,1034,725.69,1,1056,Cash,15,1034,308.31
1521,2026-02-12,Kurta,Ethnic,1013,562.67,4,1078,UPI,5,4052,1801.32
1522,2026-02-25,Kurta,Ethnic,2364,1412.78,1,1176,Cash,20,2364,951.22
1523,2026-02-14,Undergarments,Innerwear,792,401.41,3,1121,UPI,10,2376,1171.77
1524,2025-12-20,Cap,Accessories,401,284.16,4,1127,UPI,0,1604,467.36
1525,2026-04-12,Wallet,Accessories,751,560.48,1,1103,Cash,10,751,190.52
1526,2025-06-05,Cap,Accessories,362,249.97,1,1164,UPI,10,362,112.03
1527,2025-07-26,Wallet,Accessories,542,368.93,2,1025,Cash,15,1084,346.14
1528,2026-03-31,Kurta,Ethnic,1398,928.51,1,1004,Cash,20,1398,469.49
1529,2026-03-20,Kurta,Ethnic,2079,1527.33,4,1182,Cash,20,8316,2206.68
1530,2025-07-20,Wallet,Accessories,279,177.44,4,1148,Cash,0,1116,406.24
1531,2025-05-12,T-shirt,Topwear,962,673.65,4,1100,Card,20,3848,1153.4
1532,2026-01-11,Shirt,Topwear,1118,688.25,4,1110,Cash,10,4472,1719.0
1533,2025-11-24,Wallet,Accessories,323,205.3,1,1027,UPI,15,323,117.7
1534,2025-10-05,Cap,Accessories,967,634.29,4,1151,Card,20,3868,1330.84
1535,2025-06-20,Wallet,Accessories,686,413.22,1,1095,Cash,0,686,272.78
1536,2026-02-25,Kurta,Ethnic,2194,1241.59,2,1194,UPI,20,4388,1904.82
1537,2025-10-03,Cap,Accessories,308,181.55,1,1112,Card,15,308,126.45
1538,2025-06-09,T-shirt,Topwear,1123,565.1,3,1107,UPI,10,3369,1673.7
1539,2026-02-21,Lower,Bottomwear,417,294.67,1,1081,Cash,0,417,122.33
1540,2026-02-08,Undergarments,Innerwear,830,556.27,2,1095,Card,15,1660,547.46
1541,2025-08-18,T-shirt,Topwear,436,290.35,1,1036,Cash,0,436,145.65
1542,2025-10-18,Undergarments,Innerwear,952,556.84,4,1098,UPI,15,3808,1580.64
1543,2025-06-10,T-shirt,Topwear,865,472.37,3,1185,Cash,15,2595,1177.89
1544,2026-04-05,Belt,Accessories,478,240.16,1,1018,Card,10,478,237.84
1545,2025-09-12,Cap,Accessories,477,239.86,2,1109,Cash,20,954,474.28
1546,2026-04-12,Kurta,Ethnic,2145,1348.65,1,1048,Cash,10,2145,796.35
1547,2025-09-24,Lower,Bottomwear,683,459.22,1,1097,Cash,20,683,223.78
1548,2025-06-20,Lower,Bottomwear,495,309.04,4,1095,UPI,0,1980,743.84
1549,2025-08-11,Wallet,Accessories,787,440.04,2,1034,UPI,15,1574,693.92
1550,2025-10-19,T-shirt,Topwear,483,245.65,4,1142,Card,0,1932,949.4
1551,2026-03-27,Kurta,Ethnic,2097,1454.04,1,1062,Cash,20,2097,642.96
1552,2025-06-22,Belt,Accessories,292,211.5,1,1054,UPI,10,292,80.5
1553,2026-02-19,Belt,Accessories,911,499.91,2,1039,UPI,5,1822,822.18
1554,2025-06-05,T-shirt,Topwear,875,443.01,3,1106,UPI,10,2625,1295.97
1555,2025-12-09,Belt,Accessories,854,575.97,1,1101,Card,15,854,278.03
1556,2025-12-26,Lower,Bottomwear,549,383.23,2,1161,Cash,15,1098,331.54
1557,2026-02-10,Undergarments,Innerwear,254,190.01,4,1145,Cash,0,1016,255.96
1558,2025-05-15,Cap,Accessories,896,591.64,1,1177,UPI,0,896,304.36
1559,2025-07-21,Cap,Accessories,549,331.09,1,1198,UPI,20,549,217.91
1560,2025-10-16,Belt,Accessories,489,357.67,4,1004,UPI,0,1956,525.32
1561,2025-04-20,Wallet,Accessories,805,434.99,1,1165,Cash,0,805,370.01
1562,2026-02-27,Cap,Accessories,821,614.2,2,1143,Cash,0,1642,413.6
1563,2026-02-20,Wallet,Accessories,582,330.92,3,1180,Cash,20,1746,753.24
1564,2025-05-13,T-shirt,Topwear,1013,563.82,4,1170,UPI,10,4052,1796.72
1565,2025-09-03,T-shirt,Topwear,655,420.68,2,1144,UPI,0,1310,468.64
1566,2026-03-28,Lower,Bottomwear,648,396.73,3,1191,Card,5,1944,753.81
1567,2026-03-09,Cap,Accessories,891,560.12,2,1049,Card,20,1782,661.76
1568,2026-03-23,Undergarments,Innerwear,230,119.7,3,1059,Card,15,690,330.9
1569,2025-11-14,Shirt,Topwear,1754,1193.29,4,1097,UPI,0,7016,2242.84
1570,2025-06-06,T-shirt,Topwear,945,481.88,4,1127,UPI,0,3780,1852.48
1571,2025-04-30,Shirt,Topwear,1732,1151.51,1,1028,Card,10,1732,580.49
1572,2025-08-20,Belt,Accessories,924,486.29,3,1087,UPI,10,2772,1313.13
1573,2025-07-30,Cap,Accessories,908,661.89,2,1127,UPI,10,1816,492.22
1574,2025-04-27,Shirt,Topwear,749,427.55,2,1065,Card,5,1498,642.9
1575,2026-04-07,Kurta,Ethnic,1604,915.71,2,1083,UPI,0,3208,1376.58
1576,2025-06-17,Lower,Bottomwear,935,549.43,1,1029,Cash,0,935,385.57
1577,2025-11-21,Lower,Bottomwear,1108,624.31,1,1086,Card,10,1108,483.69
1578,2025-05-02,Shirt,Topwear,712,373.91,2,1175,Card,0,1424,676.18
1579,2025-12-27,Lower,Bottomwear,464,246.27,2,1020,Cash,0,928,435.46
1580,2026-03-17,Cap,Accessories,457,267.85,4,1156,UPI,15,1828,756.6
1581,2026-02-26,Cap,Accessories,407,270.48,4,1168,Card,20,1628,546.08
1582,2025-07-10,T-shirt,Topwear,836,603.14,4,1018,Card,5,3344,931.44
1583,2025-04-14,T-shirt,Topwear,709,498.48,3,1105,UPI,5,2127,631.56
1584,2026-03-18,Undergarments,Innerwear,258,131.08,1,1067,Cash,0,258,126.92
1585,2026-01-27,Undergarments,Innerwear,812,415.12,4,1022,Card,20,3248,1587.52
1586,2025-12-29,Wallet,Accessories,479,281.49,4,1169,UPI,5,1916,790.04
1587,2025-05-05,Shirt,Topwear,1207,838.88,3,1128,Cash,20,3621,1104.36
1588,2026-01-20,Wallet,Accessories,394,259.6,2,1181,Cash,15,788,268.8
1589,2025-10-14,Wallet,Accessories,561,288.23,1,1097,Cash,5,561,272.77
